2,[0.480803   0.22062498 0.60382986 0.4509017 ],7.0,0.9507392,0.04881739616394043
2,[0.6415788 0.3285668 0.7858323 0.5722734],2.0,0.88994175,0.04881739616394043
2,[0.6953981  0.4042962  0.89355004 0.75264597],2.0,0.874561,0.04881739616394043
2,[0.29212722 0.38954026 0.53750396 0.79463965],2.0,0.8593523,0.04881739616394043
2,[0.08347733 0.3345985  0.25126022 0.57761455],2.0,0.8575936,0.04881739616394043
2,[0.21420439 0.3412032  0.30931026 0.51338017],2.0,0.850986,0.04881739616394043
2,[0.7043305  0.28603837 0.8243901  0.416496  ],2.0,0.8153005,0.04881739616394043
2,[0.31493464 0.389725   0.51395214 0.64851546],2.0,0.7984104,0.04881739616394043
2,[0.5640395  0.4153215  0.65280515 0.72926164],0.0,0.69358367,0.04881739616394043
2,[0.2538564  0.31169304 0.320173   0.41119573],2.0,0.6223266,0.04881739616394043
3,[0.         0.48081413 0.1483867  0.67650795],2.0,0.98922646,0.05091738700866699
3,[0.30955628 0.5293125  0.5277444  0.7838328 ],2.0,0.9710572,0.05091738700866699
3,[0.2982992 0.3860671 0.5339809 0.7890671],2.0,0.94454944,0.05091738700866699
3,[0.48352316 0.22093573 0.60317326 0.4454765 ],7.0,0.91811764,0.05091738700866699
3,[0.69626087 0.4122929  0.89601463 0.7491819 ],2.0,0.91200054,0.05091738700866699
3,[0.6430496 0.3215379 0.7820821 0.532434 ],2.0,0.9086028,0.05091738700866699
3,[0.21396011 0.34087616 0.3094005  0.51302147],2.0,0.9042362,0.05091738700866699
3,[0.08158464 0.33341137 0.25219876 0.57559264],2.0,0.88798577,0.05091738700866699
3,[0.3173654  0.3851784  0.5115013  0.65769356],2.0,0.73945576,0.05091738700866699
3,[0.56550956 0.39970398 0.651526   0.70725715],0.0,0.7005421,0.05091738700866699
3,[0.5117369  0.33740333 0.58838135 0.45651087],2.0,0.69017935,0.05091738700866699
3,[0.7026837  0.2836018  0.823192   0.41641346],2.0,0.6714066,0.05091738700866699
4,[0.        0.4798116 0.1449532 0.67313  ],2.0,0.9928009,0.052091121673583984
4,[0.28953007 0.4663005  0.53976464 0.8140669 ],2.0,0.96452075,0.052091121673583984
4,[0.21099186 0.3398153  0.30499715 0.51262903],2.0,0.92518336,0.052091121673583984
4,[0.68826026 0.40858984 0.8912987  0.74216986],2.0,0.92361,0.052091121673583984
4,[0.6366718  0.32256487 0.77730405 0.5314051 ],2.0,0.8896381,0.052091121673583984
4,[0.6994315  0.2848691  0.82617587 0.41609362],2.0,0.8571627,0.052091121673583984
4,[0.48314318 0.22195211 0.60068333 0.44931236],7.0,0.8471837,0.052091121673583984
4,[0.07941563 0.33195567 0.24850163 0.5764298 ],2.0,0.82527524,0.052091121673583984
4,[0.50806445 0.33617625 0.5892529  0.45988104],2.0,0.8010903,0.052091121673583984
4,[0.31244457 0.39258027 0.5071732  0.6491512 ],2.0,0.7905074,0.052091121673583984
4,[0.558536   0.39022315 0.648096   0.7147976 ],0.0,0.6975169,0.052091121673583984
4,[0.6895305  0.38686997 0.8871522  0.7233065 ],7.0,0.6348265,0.052091121673583984
4,[0.8490622  0.25217438 0.9423406  0.4491269 ],5.0,0.6346089,0.052091121673583984
5,[0.         0.4768679  0.14285523 0.67321396],2.0,0.9757903,0.05491971969604492
5,[0.30072573 0.51829445 0.5210244  0.77997875],2.0,0.9729046,0.05491971969604492
5,[0.4841553  0.21848112 0.5962329  0.45174098],7.0,0.94746494,0.05491971969604492
5,[0.207668   0.34109247 0.30556154 0.5128548 ],2.0,0.9408898,0.05491971969604492
5,[0.29278952 0.3940568  0.53369087 0.798501  ],2.0,0.9343179,0.05491971969604492
5,[0.6333095 0.3186918 0.7724763 0.5359818],2.0,0.9063348,0.05491971969604492
5,[0.68339825 0.4065626  0.8883314  0.7453128 ],2.0,0.89176565,0.05491971969604492
5,[0.07669256 0.33555284 0.25025687 0.57833844],2.0,0.8823189,0.05491971969604492
5,[0.6980664  0.28590667 0.8263474  0.41437387],2.0,0.8659707,0.05491971969604492
5,[0.3110494  0.3916692  0.50546193 0.6391514 ],2.0,0.77661353,0.05491971969604492
5,[0.5332496  0.10724732 0.5511099  0.13540447],9.0,0.69588,0.05491971969604492
5,[0.39491713 0.27025643 0.52115    0.49811044],2.0,0.65160966,0.05491971969604492
6,[0.         0.4663459  0.14542137 0.68695664],2.0,0.9710635,0.04513835906982422
6,[0.28392237 0.5208435  0.5112085  0.7705568 ],2.0,0.96423054,0.04513835906982422
6,[0.07352808 0.33083397 0.248184   0.5725296 ],2.0,0.96344835,0.04513835906982422
6,[0.48008764 0.21702671 0.59462225 0.45460397],7.0,0.9462745,0.04513835906982422
6,[0.19340271 0.33276847 0.2961642  0.51453567],2.0,0.9323016,0.04513835906982422
6,[0.54775107 0.38398492 0.627977   0.7025577 ],0.0,0.9292985,0.04513835906982422
6,[0.6160493  0.323636   0.7715312  0.57366663],2.0,0.8652366,0.04513835906982422
6,[0.6925134  0.29052025 0.8015525  0.40528303],2.0,0.81404036,0.04513835906982422
6,[0.26121342 0.38657808 0.533611   0.7997364 ],2.0,0.7976917,0.04513835906982422
6,[0.2404587  0.3114689  0.30558506 0.39782304],2.0,0.79624003,0.04513835906982422
6,[0.30567896 0.3715019  0.4886124  0.57553047],2.0,0.7605739,0.04513835906982422
6,[0.2967378  0.2758214  0.49148023 0.50788105],2.0,0.74112284,0.04513835906982422
6,[0.6689115  0.39950615 0.8892333  0.7452839 ],2.0,0.7341852,0.04513835906982422
6,[0.24795789 0.30880567 0.3011164  0.3696144 ],2.0,0.688917,0.04513835906982422
6,[0.40192485 0.27410322 0.5106988  0.49559963],2.0,0.67399096,0.04513835906982422
6,[0.8286282  0.24085405 0.9401616  0.4368191 ],7.0,0.65078783,0.04513835906982422
7,[0.07265329 0.3309006  0.25001335 0.57030797],2.0,0.9698382,0.048655033111572266
7,[0.         0.4633785  0.14287755 0.68258446],2.0,0.96597475,0.048655033111572266
7,[0.24577945 0.4805556  0.5338934  0.8005031 ],2.0,0.94213307,0.048655033111572266
7,[0.47867632 0.21557954 0.59225786 0.45069304],7.0,0.9049399,0.048655033111572266
7,[0.54498786 0.3842619  0.6258767  0.6978149 ],0.0,0.8965868,0.048655033111572266
7,[0.19203067 0.33237898 0.29373568 0.5091361 ],2.0,0.8942784,0.048655033111572266
7,[0.29157436 0.27773803 0.48438096 0.51293445],2.0,0.8753334,0.048655033111572266
7,[0.61274475 0.32360935 0.7528326  0.5670357 ],2.0,0.8547833,0.048655033111572266
7,[0.29997888 0.35055673 0.48660842 0.57922214],2.0,0.82091963,0.048655033111572266
7,[0.69219005 0.28836766 0.8011434  0.40429518],2.0,0.81349695,0.048655033111572266
7,[0.66589206 0.39220458 0.87787026 0.7471958 ],2.0,0.77735376,0.048655033111572266
7,[0.39527965 0.26981834 0.5124156  0.49543098],2.0,0.7746729,0.048655033111572266
7,[0.23932281 0.31044456 0.3058382  0.4013935 ],2.0,0.7639901,0.048655033111572266
8,[0.         0.46191275 0.1440294  0.6873976 ],2.0,0.9782809,0.04465961456298828
8,[0.07171302 0.32884645 0.24995095 0.5689528 ],2.0,0.9529018,0.04465961456298828
8,[0.18974763 0.33167124 0.2930702  0.50878185],2.0,0.9286352,0.04465961456298828
8,[0.54313934 0.38412243 0.62533426 0.6989756 ],0.0,0.90760523,0.04465961456298828
8,[0.2624896  0.3920089  0.52937984 0.79419196],2.0,0.90742373,0.04465961456298828
8,[0.47739506 0.21664943 0.59445    0.45285147],7.0,0.9026574,0.04465961456298828
8,[0.28115278 0.5210171  0.51246595 0.76932013],2.0,0.9014277,0.04465961456298828
8,[0.301542   0.35401905 0.48179153 0.58482915],2.0,0.8506567,0.04465961456298828
8,[0.6214323 0.3143886 0.7614641 0.5424137],2.0,0.8431732,0.04465961456298828
8,[0.6948134  0.29092348 0.7984408  0.4032122 ],2.0,0.8310363,0.04465961456298828
8,[0.24148208 0.30941153 0.30579215 0.40357137],2.0,0.79084474,0.04465961456298828
8,[0.66369    0.3839281  0.87721324 0.7116126 ],2.0,0.76862735,0.04465961456298828
8,[0.82781935 0.23855639 0.9390843  0.43910044],7.0,0.7458442,0.04465961456298828
8,[0.29184783 0.2693501  0.48778677 0.51205707],2.0,0.72014797,0.04465961456298828
8,[0.39784536 0.2735265  0.51104957 0.49321455],2.0,0.63309973,0.04465961456298828
9,[0.         0.45993686 0.13899495 0.64583933],2.0,0.97911847,0.046524763107299805
9,[0.27806646 0.51990235 0.5108037  0.76798415],2.0,0.9690593,0.046524763107299805
9,[0.07475454 0.3291965  0.24771747 0.56882226],2.0,0.9414591,0.046524763107299805
9,[0.47462758 0.21305303 0.58094496 0.45581013],7.0,0.93871856,0.046524763107299805
9,[0.6945973  0.28855303 0.8000285  0.40407428],2.0,0.9011964,0.046524763107299805
9,[0.19330662 0.32856655 0.29164144 0.5117902 ],2.0,0.88442785,0.046524763107299805
9,[0.6135613  0.31472224 0.7512076  0.54841995],2.0,0.82549953,0.046524763107299805
9,[0.29962367 0.35073015 0.47852457 0.5806725 ],2.0,0.80202365,0.046524763107299805
9,[0.5382984  0.38199055 0.624608   0.70167863],0.0,0.7960028,0.046524763107299805
9,[0.66138345 0.39836544 0.87533325 0.7423009 ],2.0,0.7873777,0.046524763107299805
9,[0.26152936 0.40105963 0.53362966 0.7898059 ],2.0,0.7578442,0.046524763107299805
9,[0.24048604 0.30753013 0.30227017 0.4016761 ],2.0,0.7058291,0.046524763107299805
9,[0.29161465 0.2699824  0.4897536  0.5174324 ],2.0,0.6421187,0.046524763107299805
10,[0.07299159 0.3310815  0.24904385 0.5682141 ],2.0,0.9663587,0.04782509803771973
10,[0.         0.45631233 0.14365843 0.69367325],2.0,0.9641916,0.04782509803771973
10,[0.2541865  0.39545047 0.53498834 0.7954917 ],2.0,0.95105433,0.04782509803771973
10,[0.2792147 0.5131435 0.5115731 0.7715387],2.0,0.9366214,0.04782509803771973
10,[0.19112779 0.3292306  0.2915658  0.50624555],2.0,0.9057578,0.04782509803771973
10,[0.47316822 0.21444468 0.58135384 0.44743443],7.0,0.88283485,0.04782509803771973
10,[0.69308895 0.28784    0.7992782  0.40309274],2.0,0.87758666,0.04782509803771973
10,[0.28928983 0.26991883 0.4878255  0.51172864],2.0,0.82253003,0.04782509803771973
10,[0.613508   0.3178645  0.75047636 0.54004365],2.0,0.8147929,0.04782509803771973
10,[0.6591371 0.3810336 0.8664217 0.7087117],2.0,0.7445779,0.04782509803771973
10,[0.23498303 0.3084668  0.30009967 0.39666343],2.0,0.66548085,0.04782509803771973
10,[0.53719026 0.3593254  0.6212165  0.6789472 ],0.0,0.65124184,0.04782509803771973
10,[0.5933214  0.28686404 0.67889017 0.37255996],2.0,0.6405255,0.04782509803771973
10,[0.24543232 0.30613306 0.29748154 0.36936834],2.0,0.619586,0.04782509803771973
11,[0.         0.44957507 0.14781171 0.7015097 ],2.0,0.97119665,0.05118513107299805
11,[0.0774807  0.3327966  0.25247383 0.5644813 ],2.0,0.9603424,0.05118513107299805
11,[0.27629638 0.51618856 0.50697005 0.7602809 ],2.0,0.90647775,0.05118513107299805
11,[0.211245   0.33587566 0.29791343 0.502242  ],2.0,0.8749385,0.05118513107299805
11,[0.6152448  0.31726173 0.74857146 0.5367441 ],2.0,0.81829315,0.05118513107299805
11,[0.29605877 0.27817535 0.49048507 0.50414515],2.0,0.7795289,0.05118513107299805
11,[0.483077   0.22100551 0.59039265 0.44376725],7.0,0.76886654,0.05118513107299805
11,[0.6987324  0.2907777  0.7958677  0.38805237],2.0,0.76007676,0.05118513107299805
11,[0.66221994 0.37905103 0.8630243  0.70997196],2.0,0.7254324,0.05118513107299805
11,[0.5380207  0.36311597 0.62142795 0.66563755],0.0,0.7133689,0.05118513107299805
11,[0.10944374 0.32092953 0.27752632 0.52717406],2.0,0.7047029,0.05118513107299805
11,[0.50735325 0.3324615  0.5762101  0.44843176],2.0,0.66584224,0.05118513107299805
11,[0.25201353 0.30985385 0.30214927 0.36532968],2.0,0.6490307,0.05118513107299805
11,[0.30841625 0.3490311  0.48347884 0.5646499 ],2.0,0.6431724,0.05118513107299805
12,[0.21120313 0.33337787 0.29895267 0.50410813],2.0,0.9638918,0.0631706714630127
12,[0.08218449 0.331869   0.25078148 0.5595589 ],2.0,0.93397933,0.0631706714630127
12,[0.26930368 0.51516265 0.5082386  0.7620837 ],2.0,0.92883676,0.0631706714630127
12,[0.29958916 0.28418118 0.48859978 0.50198716],2.0,0.8763992,0.0631706714630127
12,[0.30824155 0.35757053 0.48258036 0.5566353 ],2.0,0.8624274,0.0631706714630127
12,[0.5382136  0.36759123 0.62062705 0.66638994],0.0,0.8480036,0.0631706714630127
12,[0.6128707  0.3162994  0.74614954 0.5395802 ],2.0,0.8350536,0.0631706714630127
12,[0.48658177 0.21917239 0.5882366  0.44282553],7.0,0.79352075,0.0631706714630127
12,[0.2045197  0.46725482 0.5184521  0.8163293 ],2.0,0.78458863,0.0631706714630127
12,[0.         0.4548548  0.1501494  0.69805044],2.0,0.78374374,0.0631706714630127
12,[0.6844839  0.38894486 0.850543   0.69827473],2.0,0.7665805,0.0631706714630127
12,[0.2986638  0.25987256 0.49372077 0.4687717 ],7.0,0.63093084,0.0631706714630127
12,[0.6994337  0.28402868 0.8153156  0.39590386],7.0,0.63005835,0.0631706714630127
13,[0.2146965  0.33456647 0.2988408  0.50321114],2.0,0.9698063,0.0636289119720459
13,[0.2780278  0.51264155 0.5090817  0.76780415],2.0,0.9654877,0.0636289119720459
13,[0.08484738 0.3320323  0.24923022 0.5577688 ],2.0,0.92137575,0.0636289119720459
13,[0.30760315 0.35388106 0.48183784 0.56035715],2.0,0.9207335,0.0636289119720459
13,[0.         0.4503346  0.15195921 0.69814795],2.0,0.8982326,0.0636289119720459
13,[0.61543185 0.31788245 0.7483987  0.53319097],2.0,0.8650241,0.0636289119720459
13,[0.53896457 0.36405858 0.621514   0.66350746],0.0,0.8032038,0.0636289119720459
13,[0.4887017  0.22465166 0.58921945 0.44165733],7.0,0.76878893,0.0636289119720459
13,[0.5106964  0.33707237 0.57929635 0.44853878],2.0,0.7133981,0.0636289119720459
13,[0.30051294 0.28795952 0.49441954 0.5067136 ],2.0,0.69655734,0.0636289119720459
13,[0.6655953  0.37426823 0.86182237 0.7070609 ],2.0,0.67592704,0.0636289119720459
13,[0.82816106 0.25755408 0.9388576  0.44712535],7.0,0.64418924,0.0636289119720459
13,[0.6983863  0.28732443 0.79639983 0.3897472 ],2.0,0.63485295,0.0636289119720459
14,[0.30538264 0.3518712  0.48582837 0.5550824 ],2.0,0.942342,0.05609464645385742
14,[0.         0.45001948 0.14859968 0.6959897 ],2.0,0.93859404,0.05609464645385742
14,[0.21612367 0.3307084  0.30064413 0.5037206 ],2.0,0.9363706,0.05609464645385742
14,[0.09319194 0.31912565 0.24920645 0.54878944],2.0,0.91674584,0.05609464645385742
14,[0.29749095 0.29370287 0.49489433 0.5052957 ],2.0,0.8902449,0.05609464645385742
14,[0.28121406 0.50814545 0.5074525  0.7609366 ],2.0,0.86885583,0.05609464645385742
14,[0.4887086 0.2142947 0.58828   0.3914548],7.0,0.792913,0.05609464645385742
14,[0.8298137  0.2506076  0.9353204  0.44383454],5.0,0.758077,0.05609464645385742
14,[0.69871485 0.28646314 0.7971287  0.3883217 ],2.0,0.66809285,0.05609464645385742
14,[0.61630976 0.3073174  0.7472112  0.53591424],2.0,0.65394104,0.05609464645385742
15,[0.21888691 0.33163914 0.3047065  0.5023785 ],2.0,0.9469104,0.05147838592529297
15,[0.         0.44400457 0.1516093  0.70187974],2.0,0.94632214,0.05147838592529297
15,[0.3062632  0.34793028 0.4849326  0.5579891 ],2.0,0.93019664,0.05147838592529297
15,[0.5399966  0.35559648 0.62459695 0.6658898 ],0.0,0.8695583,0.05147838592529297
15,[0.8280865  0.23751968 0.93671966 0.43464833],5.0,0.86284417,0.05147838592529297
15,[0.27462053 0.5141677  0.51035273 0.7573151 ],2.0,0.8475883,0.05147838592529297
15,[0.30608988 0.3031969  0.49505293 0.5075422 ],2.0,0.82530665,0.05147838592529297
15,[0.09562457 0.3202511  0.25053918 0.5472319 ],2.0,0.8185063,0.05147838592529297
15,[0.48432955 0.2157327  0.59097517 0.39264667],7.0,0.79890376,0.05147838592529297
15,[0.6671542  0.3863311  0.87230754 0.6733866 ],7.0,0.7380391,0.05147838592529297
15,[0.61793774 0.30927223 0.74607855 0.5316332 ],2.0,0.67344207,0.05147838592529297
15,[0.25243962 0.4283477  0.5329386  0.7794347 ],2.0,0.66257805,0.05147838592529297
15,[0.52641433 0.09826528 0.54831356 0.12848318],9.0,0.63012296,0.05147838592529297
15,[0.70398533 0.2831758  0.81168795 0.3866851 ],2.0,0.6274998,0.05147838592529297
16,[0.21809985 0.3337853  0.30881983 0.5006312 ],2.0,0.9413182,0.05343914031982422
16,[0.48655313 0.21629918 0.59166485 0.3911038 ],7.0,0.8847143,0.05343914031982422
16,[0.         0.43481636 0.15201083 0.6699722 ],2.0,0.8685961,0.05343914031982422
16,[0.10156768 0.31884766 0.2528251  0.5480602 ],2.0,0.8558223,0.05343914031982422
16,[0.24712014 0.4748651  0.5321575  0.80547166],2.0,0.80048794,0.05343914031982422
16,[0.30258387 0.33664134 0.48478782 0.568762  ],2.0,0.77179366,0.05343914031982422
16,[0.5436518  0.35505533 0.62175524 0.66634977],0.0,0.7699499,0.05343914031982422
16,[0.6152619  0.30910188 0.75209856 0.5284683 ],2.0,0.6663535,0.05343914031982422
16,[0.8306659  0.2532258  0.93791467 0.43912303],5.0,0.62120724,0.05343914031982422
16,[0.66621566 0.37379336 0.8718015  0.6720215 ],7.0,0.61866355,0.05343914031982422
17,[0.         0.43817258 0.152599   0.6638274 ],2.0,0.9596998,0.05197954177856445
17,[0.2146757  0.33236128 0.31070533 0.49855322],2.0,0.92097837,0.05197954177856445
17,[0.5375798  0.32926768 0.62169373 0.64896446],0.0,0.9091541,0.05197954177856445
17,[0.28244334 0.48746383 0.50667065 0.72973764],2.0,0.8758238,0.05197954177856445
17,[0.833454   0.25160062 0.93574226 0.44273055],5.0,0.7953915,0.05197954177856445
17,[0.10057973 0.32013255 0.25352982 0.54653853],2.0,0.79470634,0.05197954177856445
17,[0.61741203 0.30845296 0.74803966 0.5297466 ],2.0,0.7833553,0.05197954177856445
17,[0.51668185 0.33037582 0.5814608  0.43882814],2.0,0.76884747,0.05197954177856445
17,[0.49099362 0.21988544 0.59239364 0.38976094],7.0,0.7610637,0.05197954177856445
17,[0.         0.5791947  0.19656816 1.        ],2.0,0.6982412,0.05197954177856445
17,[0.3036282  0.29679763 0.49560815 0.5116009 ],2.0,0.68289703,0.05197954177856445
18,[0.8341759 0.2414259 0.9383016 0.4358152],5.0,0.9378127,0.0512082576751709
18,[0.         0.43390056 0.1523934  0.6732663 ],2.0,0.9255149,0.0512082576751709
18,[0.21858664 0.332882   0.30787504 0.5014375 ],2.0,0.9252418,0.0512082576751709
18,[0.2807831  0.48922604 0.5079928  0.7280074 ],2.0,0.9229248,0.0512082576751709
18,[0.29982942 0.34174833 0.48745787 0.5676551 ],2.0,0.92221344,0.0512082576751709
18,[0.5365653  0.32967752 0.62115586 0.65044904],0.0,0.88675636,0.0512082576751709
18,[0.4885103  0.21721554 0.59121114 0.39078295],7.0,0.8636186,0.0512082576751709
18,[0.10251632 0.31947643 0.2520379  0.54780483],2.0,0.83835924,0.0512082576751709
18,[0.6182155  0.30959606 0.7477341  0.52482843],2.0,0.7371854,0.0512082576751709
18,[0.54792196 0.50644886 0.6168056  0.6611364 ],3.0,0.61778754,0.0512082576751709
19,[0.         0.43589514 0.1545009  0.6627489 ],2.0,0.9932982,0.05025434494018555
19,[0.2214231  0.33115178 0.30887127 0.49995083],2.0,0.9397705,0.05025434494018555
19,[0.278291   0.48823836 0.50729203 0.7301203 ],2.0,0.92635477,0.05025434494018555
19,[0.8312757  0.23741782 0.9364797  0.4361735 ],5.0,0.8747235,0.05025434494018555
19,[0.09960235 0.3188077  0.24983764 0.54748356],2.0,0.8738464,0.05025434494018555
19,[0.0024537  0.5796251  0.20542842 1.        ],2.0,0.8630776,0.05025434494018555
19,[0.53789747 0.32792878 0.6149831  0.64171654],0.0,0.836113,0.05025434494018555
19,[0.30170166 0.33759034 0.49191338 0.565668  ],2.0,0.8184684,0.05025434494018555
19,[0.61299956 0.29907554 0.7464342  0.53163874],2.0,0.6486292,0.05025434494018555
20,[0.28277174 0.48049593 0.5035704  0.7360513 ],2.0,0.976518,0.049553871154785156
20,[0.         0.42699587 0.15443394 0.6797576 ],2.0,0.9722903,0.049553871154785156
20,[0.829734   0.23462436 0.93522877 0.4356275 ],5.0,0.946435,0.049553871154785156
20,[0.22072461 0.3310563  0.31097654 0.49594754],2.0,0.9386357,0.049553871154785156
20,[0.10488804 0.31681427 0.248424   0.55001885],2.0,0.9097763,0.049553871154785156
20,[0.3012069  0.33302405 0.4836492  0.5738201 ],2.0,0.8667914,0.049553871154785156
20,[0.5326555 0.3277018 0.6198474 0.6396778],0.0,0.78603935,0.049553871154785156
20,[0.6651398 0.3626715 0.8626776 0.6708039],7.0,0.7343305,0.049553871154785156
20,[0.28993556 0.29201406 0.49335685 0.66289866],2.0,0.66251177,0.049553871154785156
20,[0.61058867 0.30330324 0.74310493 0.53092015],2.0,0.65137076,0.049553871154785156
20,[0.48927784 0.21630847 0.59193516 0.3894744 ],7.0,0.63486135,0.049553871154785156
21,[0.         0.42066634 0.15850921 0.66711056],2.0,0.99321353,0.050743818283081055
21,[0.22628537 0.34813547 0.30553105 0.4831174 ],2.0,0.93666404,0.050743818283081055
21,[0.82988566 0.2367681  0.93404025 0.42995486],5.0,0.91264504,0.050743818283081055
21,[0.26434073 0.41353017 0.5184078  0.74446493],2.0,0.8817305,0.050743818283081055
21,[0.08253928 0.33647478 0.27101976 0.5457166 ],2.0,0.85226935,0.050743818283081055
21,[0.5340224  0.32426703 0.6169748  0.63455474],0.0,0.7861516,0.050743818283081055
21,[0.7103497  0.2830409  0.80722487 0.3680611 ],2.0,0.67653686,0.050743818283081055
21,[0.00137967 0.5678472  0.19226287 1.        ],2.0,0.6665837,0.050743818283081055
21,[0.609941   0.29664773 0.7401618  0.5284318 ],2.0,0.62820995,0.050743818283081055
22,[0.         0.4186759  0.15837267 0.6695069 ],2.0,0.97945714,0.04873013496398926
22,[0.21997118 0.3226191  0.30770952 0.4630613 ],2.0,0.9100376,0.04873013496398926
22,[0.82848203 0.23629166 0.93111    0.43135154],5.0,0.8966977,0.04873013496398926
22,[0.09247057 0.32428545 0.2665794  0.5324825 ],2.0,0.8701172,0.04873013496398926
22,[0.276604   0.4625203  0.4950804  0.72938794],2.0,0.8642179,0.04873013496398926
22,[0.5335993  0.31847534 0.61509305 0.639325  ],0.0,0.7196923,0.04873013496398926
22,[0.00102153 0.5696046  0.18828048 1.        ],2.0,0.6899036,0.04873013496398926
22,[0.28713223 0.26780382 0.49569324 0.69259155],2.0,0.61830735,0.04873013496398926
23,[0.         0.41371316 0.1580153  0.67315346],2.0,0.98282677,0.05174374580383301
23,[0.26860002 0.46480945 0.5004474  0.7228292 ],2.0,0.91822517,0.05174374580383301
23,[0.22015598 0.32048765 0.3064632  0.46472177],2.0,0.8896471,0.05174374580383301
23,[0.08542445 0.33360434 0.27162316 0.5495596 ],2.0,0.84549063,0.05174374580383301
23,[0.5336959  0.32499838 0.61134547 0.6351989 ],0.0,0.73689795,0.05174374580383301
23,[0.71040034 0.28115794 0.80490685 0.3648748 ],2.0,0.6686593,0.05174374580383301
23,[0.6816213  0.5660411  0.98282206 0.8519213 ],2.0,0.6609812,0.05174374580383301
23,[0.8273525  0.23289934 0.93487406 0.42946985],5.0,0.6354523,0.05174374580383301
23,[0.29991204 0.28597018 0.48704976 0.52691126],2.0,0.63053423,0.05174374580383301
23,[0.6100396  0.28714693 0.7286892  0.5048675 ],2.0,0.61079514,0.05174374580383301
24,[4.0271878e-04 4.0900400e-01 1.5597276e-01 6.7567146e-01],2.0,0.9875925,0.04802393913269043
24,[0.09609402 0.3243595  0.26726815 0.53205407],2.0,0.92574143,0.04802393913269043
24,[0.21374036 0.31494153 0.31017792 0.4719538 ],2.0,0.89440674,0.04802393913269043
24,[0.7085829  0.28075826 0.8112916  0.36393994],2.0,0.69284534,0.04802393913269043
24,[0.26103577 0.41133636 0.51289475 0.7411689 ],2.0,0.65931165,0.04802393913269043
24,[0.23393841 0.3523767  0.30857348 0.48006898],2.0,0.64126724,0.04802393913269043
24,[0.8297032  0.23144037 0.9367167  0.43287915],5.0,0.6188013,0.04802393913269043
24,[0.6648225  0.33757442 0.8492535  0.69429225],7.0,0.61624485,0.04802393913269043
25,[0.         0.39826906 0.15259662 0.64217925],2.0,0.9690943,0.048098087310791016
25,[0.09789421 0.3261048  0.26198977 0.5246277 ],2.0,0.940778,0.048098087310791016
